,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
47,239707229,長棉絮的口香糖,今天開口香糖的時候發現裡面有很多棉絮，如圖袋子上方，本來想說會不會是沒有封緊於是開了第二包新的，結果還是有棉絮，後來舔了一下發現那個棉絮完全就是薄荷糖的味道而且會融化🫠，第一次遇到可以變成棉花糖的口香,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:44:55.189000+00:00,1,0,['口香糖'],閒聊,,[{'url': 'https://imgur.com/tDcUFiC.jpg'}],長棉絮口香糖今天開口香糖時候發現裡面有很多棉絮如圖袋子上方本來想說會不會是沒有封緊於是開了第二包新結果還是有棉絮後來舔了一下發現那個棉絮完全就是薄荷糖味道而且會融化🫠第一次遇到可以變成棉花糖口香,"['長', '棉絮', '口香糖', '今', '天開', '口香糖', '時候', '發現', '裡面', '有', '很多', '棉絮如', '圖袋子', '上方', '本來', '想', '說', '會不會', '是', '沒有', '封緊', '於是', '開', '了', '第二包', '新', '結果', '還是', '有', '棉絮', '後來', '舔', '了', '一', '下發', '現那個', '棉絮', '完全', '就是', '薄荷', '糖', '味道', '而且', '會', '融化', '\U0001fae0', '第', '一次', '遇到', '可以', '變成', '棉花', '糖', '口香']"
48,239707228,機車駕訓班都是誰會去的,如標題，如果錯版會刪（但應該是閒聊吧），想問問大家覺得機車駕訓班都是給誰去的ಥ_ಥ，活了20幾年因為家裡附近很方便所以都不會騎車，但最近有考到了汽車，所以想說順便也把機車要一起解決，但鑑於我連腳踏車都,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:44:34.654000+00:00,30,15,"['機車', '駕訓班']",閒聊,,[],機車駕訓班都是誰會去如標題如果錯版會刪但應該是吧想問問大家覺得機車駕訓班都是給誰去ಥ_ಥ活了20幾年因為家裡附近很方便所以都不會騎車但最近有考到了汽車所以想說順便也把機車要一起解決但鑑於我連腳踏車都,"['機車', '駕', '訓班', '都是', '誰', '會', '去', '如', '標題', '如果', '錯版會', '刪', '但', '應該', '是', '吧', '想', '問問', '大家', '覺得', '機車', '駕', '訓班', '都是', '給誰去', 'ಥ', '_', 'ಥ', '活', '了', '20', '幾年', '因為', '家裡', '附近', '很方', '便', '所以', '都', '不會', '騎車', '但', '最近', '有', '考到', '了', '汽車', '所以', '想', '說', '順', '便', '也', '把', '機車', '要', '一起', '解決', '但', '鑑', '於', '我', '連腳', '踏車', '都']"
49,239707198,想問問女孩子都喜歡怎麼樣的男生,外貌協會的先不談XDD主要是問不太在意外表的女生，喜歡怎麼樣的男生？我前男友是屬於那種很主動的 主動要親親要抱抱，然後還會吃小醋 那樣真的超可愛的啊啊啊，而且他生氣我就能哄他 多好啊 可以跟他撒嬌求他,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:39:53.878000+00:00,0,0,['問問'],閒聊,,[{'url': 'https://imgur.com/8lKogJ9.jpg'}],想問問女孩子都喜歡怎麼樣男生外貌協會先不談XDD主要是問不太在意外表女生喜歡怎麼樣男生我前男友是屬於那種很主動主動要親親要抱抱然後還會吃小醋那樣真超可愛啊啊啊而且他生氣我就能哄他多好啊可以跟他撒嬌求他,"['想', '問問', '女孩子', '都', '喜歡', '怎麼樣', '男生', '外貌', '協會', '先不談', 'XDD', '主要', '是', '問不太', '在意', '外表', '女生', '喜歡', '怎麼樣', '男生', '我', '前男友', '是', '屬於', '那種', '很', '主動', '主動', '要', '親親', '要', '抱', '抱', '然後', '還會', '吃', '小', '醋', '那樣', '真超', '可愛', '啊啊啊', '而且', '他', '生氣', '我', '就', '能', '哄', '他', '多', '好', '啊', '可以', '跟', '他', '撒嬌求', '他']"
50,239707145,確診的你們血型是什麼？,身邊的朋友都相繼確診，我老婆也有確診，但每天同進同出的我沒有確診，我就去了解跟我一樣狀況，也是同住家人沒確診的情況，發現跟我一樣的案例都是AB型，所以想問問確診者的你們是什麼血型呢？下面再幫我留言處按,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:30:12.258000+00:00,13,12,"['確診', '血型']",閒聊,,[],確診你們血型是什麼身邊朋友都相繼確診我老婆也有確診但每天同進同出我沒有確診我就去了解跟我一樣狀況也是同住家人沒確診情況發現跟我一樣案例都是AB型所以想問問確診者你們是什麼血型呢下面再幫我留言處按,"['確診', '你們', '血型', '是', '什麼', '身邊', '朋友', '都', '相繼', '確診', '我', '老婆', '也', '有', '確診', '但', '每天', '同進同出', '我', '沒有', '確診', '我', '就', '去', '了解', '跟', '我', '一樣', '狀況', '也', '是', '同住', '家人', '沒確診', '情況', '發現', '跟', '我', '一樣', '案例', '都是', 'AB型', '所以', '想', '問問', '確診者', '你們', '是', '什麼', '血型', '呢', '下面', '再', '幫', '我', '留言處', '按']"
51,239707136,(不定期支那):交通文明進步/火禍連連 22(8/15),飛車，小朋友好陰濕，支那人：火禍連連，人生面對,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:29:15.435000+00:00,2,0,"['支那', '交通', '文明', '有趣']",閒聊,,[],不定期支那交通文明進步火禍連連22815飛車小朋友好陰濕支那人火禍連連人生面對,"['不定期', '支', '那', '交通', '文明', '進步', '火禍', '連連', '22815', '飛車', '小朋友', '好', '陰濕支', '那人', '火禍', '連連', '人生', '面對']"
52,239707101,自助餐夾完了可以說不買嗎？,我在台中工作，今天中午去夾自助餐吃，我原本以為這樣應該100有找吧？只拿了一張100塊出來，殊不知老闆說，.，.，.，.，.，.，.，.，.，.，.，.，.，.，「米粉算75、菜25、肉30，然後算你,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:23:19.256000+00:00,28,40,['自助餐'],閒聊,,[{'url': 'https://imgur.com/24PElyC.jpg'}],自助餐夾完了可以說不買嗎我在台中工作今天中午去夾自助餐吃我原本以為這樣應該100有找吧只拿了一張100塊出來殊不知老闆說米粉算75菜25肉30然後算你,"['自助餐', '夾完', '了', '可以', '說', '不', '買', '嗎', '我', '在', '台', '中', '工作', '今天', '中午', '去', '夾自助餐', '吃', '我', '原本', '以為', '這樣', '應該', '100', '有', '找', '吧', '只', '拿', '了', '一張', '100', '塊', '出來', '殊', '不知', '老', '闆', '說', '米', '粉算', '75', '菜', '25', '肉', '30', '然後', '算', '你']"
53,239707063,工作內容叫不怕死招募員,、、、、、、、、、、、、、、更新完整對話內容，、、、、、、、、、、、、、、以下是從「他」好友名單找到的一個友人，經詢問後的結果，（1.）人已不在台灣，默哀，（2.）由對方的資訊裡來看，請就讀青年高中，,255fd275-fec2-49d2-8e46-2e1557ffaeb0,239702096.0,2022-08-15 06:18:10.409000+00:00,28,90,"['柬埔寨', '泰國', '工作', '求職', '時事']",閒聊,柬埔寨不流行了，改泰國了,"[{'url': 'https://imgur.com/Lim9dCn.jpg'}, {'url': 'https://imgur.com/Lim9dCn.jpg'}, {'url': 'https://imgur.com/6yfWi0Y.jpg'}, {'url': 'https://imgur.com/6yfWi0Y.jpg'}, {'url': 'https://imgur.com/buHwlzE.jpg'}, {'url': 'https://imgur.com/buHwlzE.jpg'}, {'url': 'https://imgur.com/O9waFbE.jpg'}, {'url': 'https://imgur.com/O9waFbE.jpg'}, {'url': 'https://imgur.com/lyI0dqy.jpg'}, {'url': 'https://imgur.com/lyI0dqy.jpg'}, {'url': 'https://imgur.com/cWBEeId.jpg'}, {'url': 'https://imgur.com/cWBEeId.jpg'}, {'url': 'https://imgur.com/Fwv4Pun.jpg'}, {'url': 'https://imgur.com/Fwv4Pun.jpg'}, {'url': 'https://imgur.com/xeq2MAf.jpg'}, {'url': 'https://imgur.com/xeq2MAf.jpg'}, {'url': 'https://imgur.com/9w003cx.jpg'}, {'url': 'https://imgur.com/9w003cx.jpg'}, {'url': 'https://imgur.com/KJ8gMvD.jpg'}, {'url': 'https://imgur.com/KJ8gMvD.jpg'}, {'url': 'https://imgur.com/wUi4xHb.jpg'}, {'url': 'https://imgur.com/wUi4xHb.jpg'}, {'url': 'https://imgur.com/sCOvdPg.jpg'}, {'url': 'https://imgur.com/uQoQlFh.jpg'}, {'url': 'https://imgur.com/PNWsJrH.jpg'}, {'url': 'https://imgur.com/PNWsJrH.jpg'}, {'url': 'https://imgur.com/okaYmKS.jpg'}, {'url': 'https://imgur.com/okaYmKS.jpg'}, {'url': 'https://imgur.com/ohvV3Ek.jpg'}, {'url': 'https://imgur.com/ohvV3Ek.jpg'}, {'url': 'https://imgur.com/FKii54f.jpg'}, {'url': 'https://imgur.com/FKii54f.jpg'}, {'url': 'https://imgur.com/tbQRYHy.jpg'}, {'url': 'https://imgur.com/tbQRYHy.jpg'}, {'url': 'https://imgur.com/L4yL2xS.jpg'}, {'url': 'https://imgur.com/L4yL2xS.jpg'}]",工作內容叫不怕死招募員更新完整對話內容以下是從他好友名單找到一個友人經詢問後結果1人已不在台灣默哀2由對方資訊裡來看請就讀青年高中,"['工作', '內容', '叫', '不怕死', '招', '募員', '更', '新', '完整', '對話', '內容', '以下', '是', '從', '他', '好友', '名單', '找到', '一個', '友人', '經詢', '問後結果', '1', '人', '已', '不', '在', '台灣默哀', '2', '由', '對方', '資訊裡', '來看', '請', '就讀', '青年', '高中']"
54,239707041,【膚淺文不喜勿入】好多美女候選人，那有帥哥候選人嗎？？？,先提醒，這是一篇膚淺文，不喜歡膚淺的人，慎入！！，2022全台正妹候選人，1.紫渝新北市永和區永福里的里長候選人，23歲，受到媽媽的影響才出來參選：「即便紫渝年輕，讓大家對我有些疑慮，但我想說：年輕容,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:14:42.400000+00:00,16,51,"['美女', '帥哥', '選舉', '閒聊', '有趣']",閒聊,,"[{'url': 'https://imgur.com/rnL1nH8.jpg'}, {'url': 'https://imgur.com/8XYqHWA.jpg'}, {'url': 'https://imgur.com/o36VB8r.jpg'}, {'url': 'https://imgur.com/fcX8ZuU.jpg'}, {'url': 'https://imgur.com/DjNdrqu.jpg'}, {'url': 'https://imgur.com/A0iVr0W.jpg'}]",膚淺文不喜勿入好多美女候選人那有帥哥候選人嗎先提醒這是一篇膚淺文不喜歡膚淺人慎入2022全台正妹候選人1紫渝新北市永和區永福里里長候選人23歲受到媽媽影響才出來參選即便紫渝年輕讓大家對我有些疑慮但我想說年輕容,"['膚淺文', '不', '喜勿入', '好', '多美', '女', '候選人', '那有', '帥哥', '候選人', '嗎', '先', '提醒', '這是', '一篇', '膚淺文', '不', '喜歡', '膚淺', '人慎入', '2022', '全台', '正妹', '候選人', '1', '紫渝新', '北市', '永和區', '永福里', '里', '長', '候選人', '23', '歲', '受到', '媽媽', '影響', '才', '出來', '參選', '即便', '紫渝', '年輕', '讓', '大家', '對', '我', '有些', '疑慮', '但', '我', '想', '說', '年輕', '容']"
55,239707020,協尋卡友,本宅男昨天忘記滑卡🥲 協尋這位文藻德語系ㄉ同學,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:11:09.716000+00:00,2,1,"['協尋', '卡友', '做愛', '林智堅', '文藻']",閒聊,,[{'url': 'https://imgur.com/jbRXuJg.jpg'}],協尋卡友本宅男昨天忘記滑卡🥲協尋這位文藻德語系ㄉ同學,"['協尋卡友', '本宅', '男', '昨天', '忘記', '滑卡', '\U0001f972', '協尋', '這位', '文藻', '德語系', 'ㄉ', '同學']"
56,239706990,勸不聽還是要去柬埔寨的人，國家該救嗎?,真心覺得警察舉牌沒用，有人還是僥倖心態覺得自己不會被騙。去了可能還詐騙自己同胞，幹嘛花錢救這種人？應該在機場讓這些人簽放棄營救的切結書，以後出事不要浪費國家資源去救，讓他們好好用器官去幫助其他人活下去,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 06:07:19.930000+00:00,5,5,"['柬埔寨', '國家', '時事', '工作']",閒聊,,[],勸不聽還是要去柬埔寨人國家該救嗎真心覺得警察舉牌沒用有人還是僥倖心態覺得自己不會被騙去了可能還詐騙自己同胞幹嘛花錢救這種人應該在機場讓這些人簽放棄營救切結書以後出事不要浪費國家資源去救讓他們好好用器官去幫助其他人活下去,"['勸', '不', '聽', '還是', '要', '去', '柬埔寨', '人', '國家', '該', '救', '嗎', '真心', '覺得', '警', '察舉', '牌', '沒用', '有', '人', '還是', '僥倖', '心態', '覺得', '自己', '不會', '被', '騙', '去', '了', '可能', '還詐', '騙', '自己', '同胞', '幹嘛', '花錢', '救', '這種', '人', '應該', '在', '機場', '讓', '這些', '人', '簽放棄', '營救', '切結', '書', '以後', '出事', '不要', '浪費國', '家資', '源去', '救', '讓他', '們', '好好', '用', '器官', '去', '幫助', '其他人', '活', '下去']"
57,239706898,穿的少活該被性侵,前幾天家裡吃飯看新聞時，看到國外有個女生半夜去買宵夜在路上被性侵，還有監視器畫面，結果我爸看到竟然說一句十分無腦的話，：「唉現在年輕女生穿那麼少出去，又愛露奶露腿的 難怪會被性侵啦，哎呀。」我直接理智,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:56:15.671000+00:00,7,10,"['性侵', '性侵案']",閒聊,,[],穿少活該被性侵前幾天家裡吃飯看新聞時看到國外有個女生半夜去買宵夜在路上被性侵還有監視器畫面結果我爸看到竟然說一句十分無腦話唉現在年輕女生穿那麼少出去又愛露奶露腿難怪會被性侵啦哎呀我直接理智,"['穿少', '活該', '被', '性', '侵前', '幾天', '家裡', '吃飯', '看新聞', '時', '看', '到', '國外', '有個', '女生', '半夜', '去', '買', '宵夜', '在', '路上', '被', '性侵', '還有', '監視器', '畫面', '結果', '我', '爸', '看', '到', '竟然', '說', '一句', '十分', '無腦', '話', '唉', '現在', '年輕', '女生', '穿', '那麼', '少', '出去', '又', '愛露', '奶露', '腿', '難怪', '會', '被', '性侵', '啦', '哎呀', '我直', '接理智']"
58,239706859,不要輕易把錢掏出來,我不是警覺性強，也沒什麼防備心，很常被說太相信人，但跟錢相關的，幾乎我都不相信，天下沒有白吃的午餐，那時候剛大學畢業左右，一個人在淡水英專路逛街，結果被搭訕，一男一女兩人向我搭話，說我的包包很好看，問,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:51:11.857000+00:00,1,1,"['美容', '直銷', '搭訕']",閒聊,,[],不要輕易把錢掏出來我不是警覺性強也沒什麼防備心很常被說太相信人但跟錢相關幾乎我都不相信天下沒有白吃午餐那時候剛大學畢業左右一個人在淡水英專路逛街結果被搭訕一男一女兩人向我搭話說我包包很好看問,"['不要', '輕易', '把', '錢', '掏', '出來', '我', '不是', '警覺', '性強', '也', '沒', '什麼', '防備', '心', '很常', '被', '說', '太', '相信', '人', '但', '跟', '錢', '相關', '幾乎', '我', '都', '不', '相信', '天下', '沒有', '白吃', '午餐', '那時', '候剛', '大學畢業', '左右', '一個人', '在', '淡水英', '專路', '逛街', '結果', '被', '搭訕', '一男一女', '兩人', '向', '我', '搭', '話', '說', '我', '包包', '很', '好看', '問']"
59,239706840,攝理教大好,祝福你攝理教的各位，永遠逃不出來🥰，跟老鄭明析阿公繼續愛愛，去月明洞（柬埔寨）當性奴，當詐騙集團~,255fd275-fec2-49d2-8e46-2e1557ffaeb0,239680386.0,2022-08-15 05:49:50.525000+00:00,1,3,"['攝理教', '做愛', '鄭明析', '宗教']",閒聊,攝理案件大事記&教理再教育,[],攝理教大好祝福你攝理教各位永遠逃不出來🥰跟老鄭明析阿公繼續愛愛去月明洞柬埔寨當性奴當詐騙集團,"['攝理', '教大好', '祝福', '你', '攝理教', '各位', '永遠', '逃', '不', '出來', '🥰', '跟', '老', '鄭明析', '阿公繼續', '愛愛去', '月', '明洞', '柬埔寨', '當性', '奴當詐', '騙', '集團']"
60,239706838,姓鄞怎麼取名,以前就在想姓氏特別的我，要怎麼幫未來的孩子取名，拜託大家集思廣益一下，我想未來小孩有個難忘的名字。,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:49:40.662000+00:00,59,18,['取名'],閒聊,,[],姓鄞怎麼取名以前就在想姓氏特別我要怎麼幫未來孩子取名拜託大家集思廣益一下我想未來小孩有個難忘名字,"['姓', '鄞', '怎麼', '取名', '以前', '就', '在', '想', '姓氏', '特別', '我', '要', '怎麼', '幫', '未來', '孩子', '取名', '拜', '託', '大家', '集思', '廣益', '一下', '我', '想', '未來', '小孩', '有個', '難', '忘', '名字']"
61,239706816,跟男友分手了但忘不掉怎麼辦？,我跟他交往也沒有很久啦 但我真的不想分…，我們本來就常常約出去玩，原本對他也沒什麼意思，但某次出去的時候就被他暖到 就很心動，然後就開始情不自禁的很喜歡他，我們也常常一起連麥打遊戲 甚至掛睡很長一段時,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:46:40.228000+00:00,1,0,"['男友', '分手', '忘不掉', '感情']",閒聊,,[],跟男友分手了但忘不掉怎麼辦我跟他交往也沒有很久啦但我真不想分我們本來就常常約出去玩原本對他也沒什麼意思但某次出去時候就被他暖到就很心動然後就開始情不自禁很喜歡他我們也常常一起連麥打遊戲甚至掛睡很長一段時,"['跟', '男友', '分手', '了', '但', '忘不掉', '怎麼辦', '我', '跟', '他', '交往', '也', '沒有', '很久', '啦', '但', '我', '真', '不想', '分', '我們', '本來', '就', '常常', '約', '出去玩', '原本', '對', '他', '也', '沒', '什麼', '意思', '但', '某次', '出去', '時候', '就', '被', '他', '暖', '到', '就', '很', '心動', '然後', '就', '開始', '情不自禁', '很', '喜歡', '他', '我們', '也', '常常', '一起', '連麥', '打遊戲', '甚至掛', '睡', '很長', '一段', '時']"
62,239706805,柬埔寨,幸好我早在2019/8/10就去過柬埔寨旅遊了不然這輩子都沒有機會去了,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:44:54.286000+00:00,0,3,['柬埔寨'],閒聊,,[],柬埔寨幸好我早在2019810就去過柬埔寨旅遊了不然這輩子都沒有機會去了,"['柬埔寨', '幸好', '我', '早', '在', '2019810', '就', '去過', '柬埔寨', '旅遊', '了', '不然', '這輩子', '都', '沒有', '機會', '去', '了']"
63,239706801,高雄辣妹  比基尼ubike活動,真香這次更香，下次什麼時候！？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:43:55.653000+00:00,4,34,"['高雄', '比基尼', '臀控', '正妹', '巨乳']",閒聊,,[{'url': 'https://vivid.dcard.tw/Public/8e6b997e-2c45-4bcd-8d79-a0834dd7b830/thumbnail.jpg'}],高雄辣妹比基尼ubike活動真香這次更香下次什麼時候,"['高雄', '辣妹', '比', '基尼', 'ubike', '活動', '真香', '這次', '更', '香', '下次', '什麼', '時候']"
64,239706792,奧德河魚屍遍野 波蘭：未驗出遭毒死,（中央社華沙14日綜合外電報導）波蘭環境部長莫斯可娃（Anna Moskwa）今天說，奧德河（Oder River）有大量魚群暴斃，無法排除中毒是魚群死亡主因，但目前的檢驗尚無法證實毒物是禍首。自7月,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:42:50.361000+00:00,0,1,"['波蘭', '德國', '奧德河', '閒聊', '國際新聞']",閒聊,,"[{'url': 'https://imgur.com/lunqYEC.jpg'}, {'url': 'https://imgur.com/72jxlRA.jpg'}]",奧德河魚屍遍野波蘭未驗出遭毒死中央社華沙14日綜合外電報導波蘭環境部長莫斯可娃AnnaMoskwa今天說奧德河OderRiver有大量魚群暴斃無法排除中毒是魚群死亡主因但目前檢驗尚無法證實毒物是禍首自7月,"['奧德河', '魚屍遍', '野波蘭', '未驗出', '遭毒', '死', '中央社', '華沙', '14', '日', '綜合', '外電報導', '波蘭', '環境', '部長', '莫斯', '可娃', 'AnnaMoskwa', '今天', '說', '奧德河', 'OderRiver', '有', '大量', '魚群', '暴斃', '無法', '排除', '中毒', '是', '魚群', '死亡', '主因', '但', '目前', '檢驗', '尚無', '法證', '實毒物', '是', '禍首', '自', '7', '月']"
65,239706791,辦公室聚餐,請問各位預算5000元20個人的外送有推薦的嗎？之前已經叫過兩家不同披薩跟韓式炸雞了，形式就是食物擺在桌上一起在會議室隨性用餐這樣，不用太正式 不考慮外匯，謝謝,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:42:44.327000+00:00,5,3,"['辦公室', '聚餐']",閒聊,,[],辦公室聚餐請問各位預算5000元20個人外送有推薦嗎之前已經叫過兩家不同披薩跟韓式炸雞了形式就是食物擺在桌上一起在會議室隨性用餐這樣不用太正式不考慮外匯謝謝,"['辦', '公室', '聚餐', '請問', '各位', '預算', '5000', '元', '20', '個人', '外送', '有', '推薦', '嗎', '之前', '已經', '叫過', '兩家', '不同', '披薩', '跟', '韓式', '炸雞', '了', '形式', '就是', '食物', '擺', '在', '桌上', '一起', '在', '會', '議室', '隨性', '用餐', '這樣', '不用', '太正式', '不', '考慮', '外匯', '謝謝']"
66,239706784,第二堂課，被嘆氣了🥺,最近剛開始去汽車駕訓班上課，今天是第二堂課，在練路邊停車的時候，旁邊的教練嘆了一口氣⋯，過沒多久就放我自己一個人練習了🫠，我剛學而已，有必要那麼沒耐心嗎⋯,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:41:58.517000+00:00,10,8,['閒聊'],閒聊,,[],第二堂課被嘆氣了🥺最近剛開始去汽車駕訓班上課今天是第二堂課在練路邊停車時候旁邊教練嘆了一口氣⋯過沒多久就放我自己一個人練習了🫠我剛學而已有必要那麼沒耐心嗎⋯,"['第', '二堂', '課', '被', '嘆氣', '了', '🥺', '最近', '剛開始', '去', '汽車', '駕', '訓班', '上課', '今天', '是', '第', '二堂', '課在練', '路邊', '停車', '時候', '旁邊', '教練', '嘆', '了', '一口氣', '⋯', '過沒', '多久', '就', '放', '我', '自己', '一個人', '練習', '了', '\U0001fae0', '我', '剛學', '而', '已有', '必要', '那麼', '沒耐心', '嗎', '⋯']"
67,239706780,寄EMS到中國,請問各位大大，8/7已申報，顯示  海關已審核郵件電子申報信息，郵政正在理貨，郵件實物尚未送交海關，到現在都還沒放行，正常嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:41:40.204000+00:00,0,0,"['大陸', 'EMS']",閒聊,,[{'url': 'https://imgur.com/nrG038H.jpg'}],寄EMS到中國請問各位大大87已申報顯示海關已審核郵件電子申報信息郵政正在理貨郵件實物尚未送交海關到現在都還沒放行正常嗎,"['寄', 'EMS', '到', '中國', '請問', '各位', '大大', '87', '已', '申報', '顯示', '海關', '已', '審核', '郵件', '電子', '申報', '信息', '郵政正', '在', '理貨', '郵件', '實物', '尚未', '送交海關', '到', '現在', '都', '還沒放行', '正常', '嗎']"
68,239706764,小孩姓胡取名,姓「胡」可以取什麼響亮、好記或特別的名字？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:39:25.613000+00:00,25,3,"['小孩', '取名', '有趣', '閒聊']",閒聊,,[],小孩姓胡取名姓胡可以取什麼響亮好記或特別名字,"['小孩', '姓', '胡', '取名', '姓', '胡', '可以', '取', '什麼', '響亮', '好記', '或', '特', '別名', '字']"
69,239706749,公益路上有燈有酒有演唱會！？,上週去吃火鍋，回家牽車路上，聽到響亮的歌聲，我想說何時有演唱會了🤨，一堆人在外面ㄎㄧㄤ…路過的以為8+9聚會，結果好像是悠喜重新開幕，看起來好像不錯，變成酒食燒肉感覺有搞頭？戶外酒桶蠻不錯的，好像有點,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:37:16.731000+00:00,3,5,"['燒肉', '台中美食', '聚會', '生活']",閒聊,,[],公益路上有燈有酒有演唱會上週去吃火鍋回家牽車路上聽到響亮歌聲我想說何時有演唱會了🤨一堆人在外面ㄎㄧㄤ路過以為89聚會結果好像是悠喜重新開幕看起來好像不錯變成酒食燒肉感覺有搞頭戶外酒桶蠻不錯好像有點,"['公益', '路上', '有燈', '有', '酒', '有', '演唱會', '上週', '去', '吃火鍋', '回家', '牽車', '路上', '聽到', '響亮', '歌聲', '我', '想', '說', '何時', '有', '演唱會', '了', '🤨', '一堆', '人', '在', '外面', 'ㄎ', 'ㄧ', 'ㄤ', '路過', '以', '為', '89', '聚會', '結果', '好', '像是', '悠喜', '重新', '開幕', '看', '起來', '好像', '不錯', '變成', '酒食', '燒肉', '感覺', '有', '搞頭', '戶外', '酒桶', '蠻', '不錯', '好像', '有點']"
70,239706649,我這樣就是太小氣,之前在抖音上很常看到別人用愛筆思畫畫的圖 我就覺得好像還不錯 所以我就下載來畫圖了 畫完一張之後我就拿給我媽看 我媽就說滿好看的，事情就從這裡開始一發不可收拾 我媽拿著我畫的圖到處給親戚朋友看 開始炫,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:21:24.814000+00:00,0,0,"['閒聊', '小氣']",閒聊,,[],我這樣就是太小氣之前在抖音上很常看到別人用愛筆思畫畫圖我就覺得好像還不錯所以我就下載來畫圖了畫完一張之後我就拿給我媽看我媽就說滿好看事情就從這裡開始一發不可收拾我媽拿著我畫圖到處給親戚朋友看開始炫,"['我', '這樣', '就是', '太', '小氣', '之前', '在', '抖', '音上', '很', '常看到', '別人', '用愛筆', '思畫', '畫圖', '我', '就', '覺得', '好像', '還', '不錯', '所以', '我', '就', '下載', '來畫', '圖', '了', '畫完', '一張', '之後', '我', '就', '拿給', '我媽', '看', '我媽', '就', '說', '滿', '好看', '事情', '就', '從', '這裡', '開始', '一發', '不可收拾', '我媽', '拿', '著', '我', '畫圖', '到處', '給親', '戚朋友', '看', '開始', '炫']"
71,239706590,手機殼選擇,近期想要購入iPhone 13粉，想買犀牛盾的殼 但我有一個疑問，因為犀牛盾好像有背板跟框分開的，想請問這種款式久了會不會很容易鬆動？摔下去會不會框跟背板直接解體分開？（因為沒使用過他們家的產品 不是,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:12:40.391000+00:00,6,1,"['犀牛盾', '手機', 'iPhone']",閒聊,,[],手機殼選擇近期想要購入iPhone13粉想買犀牛盾殼但我有一個疑問因為犀牛盾好像有背板跟框分開想請問這種款式久了會不會很容易鬆動摔下去會不會框跟背板直接解體分開因為沒使用過他們家產品不是,"['手機', '殼', '選擇', '近期', '想要', '購入', 'iPhone13', '粉', '想買', '犀牛盾', '殼', '但', '我', '有', '一個', '疑問', '因為', '犀牛盾', '好像', '有', '背板', '跟', '框', '分開', '想', '請問', '這種', '款式', '久', '了', '會不會', '很', '容易', '鬆', '動', '摔', '下去', '會不會', '框', '跟', '背板', '直接', '解體', '分開', '因為', '沒', '使用', '過', '他們', '家產', '品', '不是']"
72,239706576,理想的政治人物是什麼樣子？,最近的每個政治人物似乎都有爭議，我想調查大家對政治人物的期望，以總統為例，各位覺得理想的總統是什麼樣子，該做什麼事？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-15 05:10:13.854000+00:00,6,2,"['政治', '政治學', '政治立場']",閒聊,,[],理想政治人物是什麼樣子最近每個政治人物似乎都有爭議我想調查大家對政治人物期望以總統為例各位覺得理想總統是什麼樣子該做什麼事,"['理想', '政治', '人物', '是', '什麼樣', '子', '最近', '每個', '政治', '人物', '似乎', '都', '有', '爭議', '我', '想', '調查', '大家', '對政治', '人物', '期望', '以', '總統', '為例', '各位', '覺得', '理想', '總統', '是', '什麼樣', '子該', '做', '什麼', '事']"
