,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
10,239727062,現在Dcard的討論串的現況……？,哈嘍各位，這裡是台灣、是言論自由ㄉ地方，但我天天打開Dcard看到的不是「立場」，就是台灣地區、祖國不祖國的，只要XX藝人網紅特地或是有意無意的親共就會被發上Dcard討論，簡直跟我打開微博看到XX藝,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 11:04:08.248000+00:00,2,1,"['時事', '討論', '台灣', '中國']",閒聊,,[],現在Dcard討論串現況哈嘍各位這裡是台灣是言論自由ㄉ地方但我天天打開Dcard看到不是立場就是台灣地區祖國不祖國只要XX藝人網紅特地或是有意無意親共就會被發上Dcard討論簡直跟我打開微博看到XX藝,"['現在', 'Dcard', '討論', '串', '現況', '哈', '嘍', '各位', '這裡', '是', '台灣', '是', '言論', '自由', 'ㄉ', '地方', '但', '我', '天天', '打開', 'Dcard', '看到', '不是', '立場', '就是', '台灣', '地區', '祖國', '不祖國', '只要', 'XX', '藝人', '網紅特地', '或是', '有意', '無意', '親共', '就', '會', '被', '發上', 'Dcard', '討論', '簡直', '跟', '我', '打開', '微博看', '到', 'XX', '藝']"
11,239727050,竹北火車站拍攝現場,前幾天下班時看到有很多人在竹北火車站拍攝影片，看不出來是在拍什麼，有很多學生妹，重點是女主角有點正，有人知道嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 11:03:04.677000+00:00,1,0,"['竹北', '火車站', '拍攝']",閒聊,,[],竹北火車站拍攝現場前幾天下班時看到有很多人在竹北火車站拍攝影片看不出來是在拍什麼有很多學生妹重點是女主角有點正有人知道嗎,"['竹北', '火車', '站', '拍', '攝', '現場', '前', '幾天', '下班', '時', '看', '到', '有', '很多', '人', '在', '竹北', '火車', '站', '拍', '攝', '影片', '看', '不', '出來', '是', '在', '拍', '什麼', '有', '很多', '學生妹', '重點', '是', '女主角', '有點', '正有', '人', '知道', '嗎']"
12,239726999,年輕一輩對台灣政局的看法,大部分大學生其實都不太care政治議題，我們幾乎都在煩惱感情課業遊戲追劇，而關於台灣面臨外患問題，有幾點要先正名，畢竟，子曰：「名不正，則言不順；言不順則事不成」在我們眼中，台灣=中華民國≠中國，中國,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:57:39.867000+00:00,1,0,"['台灣', '閒聊', '詐騙', '中國', '做愛']",閒聊,,[],年輕一輩對台灣政局看法大部分大學生其實都不太care政治議題我們幾乎都在煩惱感情課業遊戲追劇而關於台灣面臨外患問題有幾點要先正名畢竟子曰名不正則言不順言不順則事不成在我們眼中台灣中華民國≠中國中國,"['年輕', '一輩', '對', '台灣政局', '看法', '大部分', '大學生', '其實', '都', '不', '太', 'care', '政治議題', '我們', '幾乎', '都', '在', '煩惱', '感情', '課業', '遊戲', '追劇', '而', '關於', '台灣', '面臨', '外患', '問題', '有', '幾點', '要', '先', '正名', '畢', '竟子', '曰', '名', '不正', '則言', '不順', '言', '不順', '則事', '不成', '在', '我們', '眼中', '台灣', '中華民國', '≠', '中國', '中國']"
13,239726993,路邊的店有可能賣名牌包嗎,今天走在我們家附近的路上，看到一家賣服飾的店（可能新開的或我之前沒注意到），裡面架子上擺著上面印有gucci、dior的包包，我對名牌不是很了解，可是我只看過百貨公司會有賣名牌包，基本上都是看到guc,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:57:20.515000+00:00,2,0,"['路邊', '名牌']",閒聊,,[],路邊店有可能賣名牌包嗎今天走在我們家附近路上看到一家賣服飾店可能新開或我之前沒注意到裡面架子上擺著上面印有guccidior包包我對名牌不是很了解可是我只看過百貨公司會有賣名牌包基本上都是看到guc,"['路邊', '店有', '可能', '賣', '名牌', '包', '嗎', '今天', '走', '在', '我們', '家', '附近', '路上', '看到', '一家', '賣', '服飾店', '可能', '新開', '或', '我', '之前', '沒注', '意到', '裡面', '架子', '上', '擺著', '上面', '印有', 'guccidior', '包包', '我', '對', '名牌', '不是', '很', '了解', '可是', '我', '只', '看', '過百貨', '公司', '會', '有', '賣', '名牌', '包', '基本上', '都是', '看到', 'guc']"
14,239726965,男友的反差,我男友是屬於書生型偶爾會色色的陽光男孩，昨天突然爆了粗口，我居然心動了一下，開始懷疑自己是不是喜歡8+9,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:53:34.406000+00:00,3,1,"['男友', '反差']",閒聊,,[],男友反差我男友是屬於書生型偶爾會色色陽光男孩昨天突然爆了粗口我居然心動了一下開始懷疑自己是不是喜歡89,"['男友', '反差', '我', '男友', '是', '屬於', '書生型', '偶爾', '會色', '色陽光', '男孩', '昨', '天突', '然爆', '了', '粗口', '我', '居然', '心動', '了', '一下', '開始', '懷疑', '自己', '是', '不是', '喜歡', '89']"
15,239726915,都刷不過,7-11的會員要用appwatch刷 都刷不過耶，每次消費都只能拿手機出來刷，累累,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:46:53.457000+00:00,3,0,"['711', '無言']",閒聊,,[],都刷不過711會員要用appwatch刷都刷不過耶每次消費都只能拿手機出來刷累累,"['都', '刷', '不過', '711', '會員要', '用', 'appwatch', '刷', '都', '刷', '不過', '耶', '每次', '消費', '都', '只能', '拿', '手機', '出來', '刷', '累累']"
16,239726875,以前很流行的學生側背大包包,以前這種大的亮皮包包很流行，大概在10年前我國中的時候，很多補習班的同學也都背這種包包，這種包包容量大可以放課本還有夾層，加上表面圖案種類跟配色多，那時候所有商圈跟夜市都有在賣這種包包，當時這種包包一,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:40:54.145000+00:00,0,1,"['流行', '學生', '側背包']",閒聊,,"[{'url': 'https://imgur.com/RMRNkVZ.jpg'}, {'url': 'https://imgur.com/yAseIjM.jpg'}]",以前很流行學生側背大包包以前這種大亮皮包包很流行大概在10年前我國中時候很多補習班同學也都背這種包包這種包包容量大可以放課本還有夾層加上表面圖案種類跟配色多那時候所有商圈跟夜市都有在賣這種包包當時這種包包一,"['以前', '很', '流行', '學生', '側背', '大包', '包', '以前', '這種', '大亮', '皮', '包包', '很', '流行', '大概', '在', '10', '年前', '我國', '中時', '候', '很多', '補習', '班', '同學', '也', '都', '背', '這種', '包包', '這種', '包包', '容量', '大', '可以', '放課', '本', '還有', '夾層', '加', '上表', '面', '圖案', '種類', '跟', '配色', '多', '那', '時候', '所有', '商圈', '跟', '夜市', '都', '有', '在', '賣', '這種', '包包', '當時', '這種', '包包', '一']"
17,239726858,不敢看google地球,還記得國小的電腦課，老師都會請大家打開google地球尋找自己的家，從那個時候我才發現自己不敢看那種衛星圖，還有新聞報導的那種衛星雲圖！，一直到現在長大我也還不是很敢看google地圖，通常都只能用下,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:38:28.416000+00:00,2,2,"['地圖', '衛星雲圖', '地球', '心理', 'google地圖']",閒聊,,[{'url': 'https://imgur.com/lSoWo95.jpg'}],不敢看google地球還記得國小電腦課老師都會請大家打開google地球尋找自己家從那個時候我才發現自己不敢看那種衛星圖還有新聞報導那種衛星雲圖一直到現在長大我也還不是很敢看google地圖通常都只能用下,"['不敢', '看', 'google', '地球', '還記', '得', '國小電腦', '課老師', '都', '會', '請', '大家', '打開', 'google', '地球', '尋找', '自己', '家', '從', '那個', '時候', '我', '才', '發現', '自己', '不敢', '看', '那種', '衛星圖', '還有', '新聞', '報導', '那種', '衛星雲圖', '一直', '到', '現在', '長', '大', '我', '也還', '不是', '很敢', '看', 'google', '地圖', '通常', '都', '只能', '用下']"
18,239726851,墨西哥又一記者被殺 2022年累計13人喪命,（中央社墨西哥市17日綜合外電報導）墨西哥當局今天表示，一名專門報導刑事案的記者被發現死在墨西哥西北部。2022年對墨西哥媒體工作者來說已成為最致命年份之一，今天這起疑似謀殺案可能再添一筆黑暗紀錄。6,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:37:16.023000+00:00,0,1,"['墨西哥', '記者', '工作', '閒聊', '國際新聞']",閒聊,,[{'url': 'https://imgur.com/MYyIHpE.jpg'}],墨西哥又一記者被殺2022年累計13人喪命中央社墨西哥市17日綜合外電報導墨西哥當局今天表示一名專門報導刑事案記者被發現死在墨西哥西北部2022年對墨西哥媒體工作者來說已成為最致命年份之一今天這起疑似謀殺案可能再添一筆黑暗紀錄6,"['墨西哥', '又', '一記', '者', '被', '殺', '2022', '年', '累計', '13', '人', '喪命', '中央社', '墨西哥市', '17', '日', '綜合', '外電報導', '墨西哥', '當局', '今天', '表示', '一名', '專門', '報導', '刑事案', '記者', '被', '發現', '死', '在', '墨西哥', '西', '北部', '2022', '年', '對', '墨西哥', '媒體', '工作者', '來說', '已成', '為', '最致命', '年份', '之一', '今天', '這起疑', '似謀', '殺案', '可能', '再添', '一筆', '黑暗', '紀錄', '6']"
19,239726849,博客來詐騙，騙到作者本人,剛剛接到佯稱博客來的詐騙電話了。在此公開他們的詐騙內容，請各位朋友多加注意。「您好，請問是何先生嗎？」「我是。」「我是博客來的客服人員，請問您之前是否有在我們網站訂購《我在每一次告白後死去》這本書？」,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:37:05.796000+00:00,1,1,"['詐騙', '博客來詐騙', '作者']",閒聊,,[{'url': 'https://imgur.com/iCxycwK.jpg'}],博客來詐騙騙到作者本人剛剛接到佯稱博客來詐騙電話了在此公開他們詐騙內容請各位朋友多加注意您好請問是何先生嗎我是我是博客來客服人員請問您之前是否有在我們網站訂購我在每一次告白後死去這本書,"['博客', '來詐', '騙', '騙', '到', '作者', '本人', '剛剛', '接到', '佯稱', '博客', '來詐', '騙', '電話', '了', '在', '此', '公開', '他們', '詐騙', '內容', '請', '各位朋友', '多', '加注', '意', '您好', '請問', '是', '何先生', '嗎', '我', '是', '我', '是', '博客', '來客', '服', '人員', '請問', '您', '之前', '是', '否有', '在', '我們', '網站', '訂購', '我', '在', '每', '一次', '告白', '後', '死', '去', '這本書']"
20,239726846,陳時鐘語錄,我相信大家都很愛我們時鐘，時鐘語錄給大家閱讀，要造著我們時鐘的方向往前走，1. 不要太不滿 （意思是我做什麼就乖乖聽 別造反），2. 有意見當時為什麼不講（我們一直講 你也不處理），3. 瘦肉精確實不,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:36:56.828000+00:00,1,0,"['時事', '有趣', '閒聊', '台灣']",閒聊,,[],陳時鐘語錄我相信大家都很愛我們時鐘時鐘語錄給大家閱讀要造著我們時鐘方向往前走1不要太不滿意思是我做什麼就乖乖聽別造反2有意見當時為什麼不講我們一直講你也不處理3瘦肉精確實不,"['陳', '時鐘', '語錄', '我', '相信', '大家', '都', '很', '愛', '我們', '時鐘', '時', '鐘語', '錄給', '大家', '閱讀', '要', '造著', '我們', '時鐘', '方向', '往前走', '1', '不要', '太', '不滿', '意思', '是', '我', '做', '什麼', '就', '乖乖', '聽別', '造反', '2', '有', '意見', '當時', '為什麼', '不講', '我們', '一直', '講', '你', '也', '不', '處理', '3', '瘦肉', '精確實', '不']"
21,239726829,Zenly小疑惑,小弟滑限動時看到有人的冰棒畫面如下圖，覺得有趣但不知道如何設定，有人知道這是怎麼按的嗎,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:35:13.354000+00:00,2,0,"['zenly', '困惑']",閒聊,,[{'url': 'https://imgur.com/rnwJJd4.jpg'}],Zenly小疑惑小弟滑限動時看到有人冰棒畫面如下圖覺得有趣但不知道如何設定有人知道這是怎麼按嗎,"['Zenly', '小疑惑', '小弟', '滑限動', '時', '看', '到', '有', '人', '冰棒', '畫面', '如', '下圖', '覺得', '有趣', '但', '不知道', '如何', '設', '定有', '人', '知道', '這是', '怎麼', '按', '嗎']"
22,239726805,想問阿夜klash演唱會,我記得之前3月還是5月，那時候說要在klash辦23的演唱會，但後來好像都沒消息了，但我票也沒退，想問問有人知道這什麼情況嗎，他還會舉辦嗎，還是我已經錯過退票時間了,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:32:32.819000+00:00,0,0,"['阿夜', 'klash', '演唱會', 'Marz23']",閒聊,,[],想問阿夜klash演唱會我記得之前3月還是5月那時候說要在klash辦23演唱會但後來好像都沒消息了但我票也沒退想問問有人知道這什麼情況嗎他還會舉辦嗎還是我已經錯過退票了,"['想問', '阿夜', 'klash', '演唱會', '我', '記得', '之前', '3', '月', '還是', '5', '月', '那', '時候', '說', '要', '在', 'klash', '辦', '23', '演唱會', '但', '後來', '好像', '都', '沒', '消息', '了', '但', '我票', '也', '沒退', '想', '問問', '有人', '知道', '這', '什麼', '情況', '嗎', '他', '還會', '舉辦', '嗎', '還是', '我', '已經', '錯過', '退票', '了']"
23,239726740,這是什麼恐怖的東西,第一次發文不知道可不可以發閒聊版，以下正文，今天吃飯咬到硬硬的東西，想說不對，花椰菜番茄炒蛋都不是硬的，吐出來發現！！！，這是什麼 看著也不像蟑螂腳⋯還是他是⋯⋯⋯,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:25:45.910000+00:00,6,0,"['恐怖', '晚餐', '蟑螂']",閒聊,,[{'url': 'https://imgur.com/AkGUZqU.jpg'}],這是什麼恐怖東西第一次發文不知道可不可以發版以下正文今天吃飯咬到硬硬東西想說不對花椰菜番茄炒蛋都不是硬吐出來發現這是什麼看著也不像蟑螂腳⋯還是他是⋯⋯⋯,"['這是', '什麼', '恐怖', '東西', '第', '一次', '發文', '不知道', '可不可以', '發版', '以下', '正文', '今天', '吃飯', '咬', '到', '硬', '硬', '東西想', '說', '不', '對', '花', '椰菜', '番', '茄', '炒', '蛋', '都', '不是', '硬', '吐出來', '發現', '這是', '什麼', '看著', '也', '不', '像', '蟑螂腳', '⋯', '還是', '他', '是', '⋯', '⋯', '⋯']"
24,239726735,台灣小黑子是不是很多,平常有在陸網衝浪的，看到挺多台灣的在當jkun，迪卡評論區有時候也有很多小黑子愛用的詞（香菜鳳仁雞、香翅撈飯、食不食油餅），台灣小黑子也這麼多嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:24:37.499000+00:00,0,0,"['小黑子', '蔡徐坤', '油餅']",閒聊,,[{'url': 'https://imgur.com/y4gx58O.jpg'}],台灣小黑子是不是很多平常有在陸網衝浪看到挺多台灣在當jkun迪卡評論區有時候也有很多小黑子愛用詞香菜鳳仁雞香翅撈飯食不食油餅台灣小黑子也這麼多嗎,"['台灣', '小黑子', '是', '不是', '很多', '平', '常有', '在', '陸網', '衝浪', '看', '到', '挺', '多台', '灣在當', 'jkun', '迪卡', '評論區', '有', '時候', '也', '有', '很多', '小黑子', '愛用', '詞香菜', '鳳仁雞', '香翅撈', '飯食', '不食', '油餅', '台灣', '小黑子', '也', '這麼', '多', '嗎']"
25,239726698,這水到底有多深啊,這yt明明好幾個月前就一直有在救人，最近論文門後才吵起來這個話題，後來發現政府根本沒有實質幫助又開始抹黑，根本疫苗郭董的翻版,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:20:08.345000+00:00,0,0,"['時事', '柬埔寨']",閒聊,,[{'url': 'https://imgur.com/A033ZF8.jpg'}],這水到底有多深啊這yt明明好幾個月前就一直有在救人最近論文門後才吵起來這個話題後來發現政府根本沒有實質幫助又開始抹黑根本疫苗郭董翻版,"['這水', '到底', '有', '多', '深', '啊', '這', 'yt', '明明', '好幾個', '月', '前', '就', '一直', '有', '在', '救', '人', '最', '近論', '文門後才', '吵起來', '這個', '話題', '後來', '發現', '政府', '根本', '沒有', '實質', '幫助', '又', '開始', '抹', '黑', '根本疫苗', '郭董', '翻版']"
26,239726669,關於卡友互加,想請問大家卡友互加也有聊天～會想進一步加ig之類的嗎，最近加了蠻有興趣的人 但提出來會不會被當怪人🥺,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:16:15.356000+00:00,1,1,"['卡友', 'IG', '交友']",閒聊,,[],關於卡友互加想請問大家卡友互加也有聊天會想進一步加ig之類嗎最近加了蠻有興趣人但提出來會不會被當怪人🥺,"['關於', '卡友', '互加', '想', '請問', '大家', '卡友', '互加', '也', '有', '聊', '天會', '想進', '一步', '加', 'ig', '之類', '嗎', '最', '近加', '了', '蠻', '有', '興趣', '人', '但', '提', '出來', '會不會', '被當', '怪人', '🥺']"
27,239726643,鬼月八字輕的人怎麼辦？,每次到快要晚上的時候總是有點怕==，因為我八字很輕 以前也常常看到有的沒的，所以每次七月鬼門一開我晚上都早早回家，上禮拜好死不死 朋友揪夜衝 礙於面子跟朋友的盛情邀約不能不去，於是我就去了 ：），那時,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 10:13:01.561000+00:00,2,2,[],閒聊,,[],鬼月八字輕人怎麼辦每次到快要晚上時候總是有點怕因為我八字很輕以前也常常看到有沒所以每次七月鬼門一開我晚上都早早回家上禮拜好死不死朋友揪夜衝礙於面子跟朋友盛情邀約不能不去於是我就去了那時,"['鬼', '月', '八字', '輕人', '怎麼辦', '每次', '到', '快要', '晚上', '時候', '總是', '有點', '怕', '因為', '我', '八字', '很輕', '以前', '也', '常', '常看到', '有', '沒', '所以', '每次', '七月', '鬼門', '一開', '我晚', '上', '都', '早', '早', '回家', '上禮', '拜', '好', '死', '不', '死', '朋友', '揪', '夜衝礙', '於', '面子', '跟', '朋友', '盛情', '邀約', '不能不', '去', '於是', '我', '就', '去', '了', '那時']"
28,239726483,臉書的怪人不少,今天突然發現垃圾訊息多了私訊，沒多想就給男友看，然後他幫我回覆，我也沒想理他，結果就看到他腦羞，看來男生才懂男生的怒點，如果是出國的話會是女王或女神嗎🥺，求解,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 09:55:33.282000+00:00,1,0,"['臉書', '怪人', '有趣', '閒聊']",閒聊,,[{'url': 'https://imgur.com/4sGXCDE.jpg'}],臉書怪人不少今天突然發現垃圾訊息多了私訊沒多想就給男友看然後他幫我回覆我也沒想理他結果就看到他腦羞看來男生才懂男生怒點如果是出國話會是女王或女神嗎🥺求解,"['臉書', '怪人', '不少', '今', '天突', '然發現', '垃圾', '訊息', '多', '了', '私訊', '沒多想', '就給', '男友', '看', '然後', '他', '幫', '我', '回覆', '我', '也', '沒想理', '他', '結果', '就', '看', '到', '他', '腦羞', '看來', '男生', '才', '懂', '男生', '怒點', '如果', '是', '出國', '話會', '是', '女王', '或', '女神', '嗎', '🥺', '求解']"
